News_URL
https://www.gamblinginsider.com/news/26353/entain-launches-betcha-betting-platform
https://www.gamblinginsider.com/news/26348/entain-h1-2024-report-net-gaming-revenue-up-6
https://www.gamblinginsider.com/news/26292/highlights-draftkings-q2-conference-call-as-share-price-falls
https://www.gamblinginsider.com/news/26279/betmgm-expands-mgm-bonus-city-game-to-michigan
https://www.gamblinginsider.com/news/26274/draftkings-reports-26-revenue-growth-in-q2-2024-announces-1bn-share-buyback
https://www.gamblinginsider.com/news/26238/asa-dismisses-complaint-against-coral-cheltenham-ad
https://www.gamblinginsider.com/news/26213/lottomatica-group-reports-23-increase-in-bets-for-h1-2024
https://www.gamblinginsider.com/news/26202/betmgm-h1-ebitda-still-negative-revenue-tops-1bn
https://www.gamblinginsider.com/news/26139/euro-2024-helps-boost-kindred-q2-revenue
https://www.gamblinginsider.com/news/26117/draftkings-set-to-launch-sports-betting-app-in-washington-dc
https://www.gamblinginsider.com/news/26096/kindred-collaborates-with-swedish-operators-to-publish-responsible-gambling-metrics
https://www.gamblinginsider.com/news/26091/entain-appoints-gavin-isaacs-as-ceo-effective-september-2024
https://www.gamblinginsider.com/news/26089/evolution-reports-operating-revenue-of-5084m-for-q2-2024
https://www.gamblinginsider.com/news/26080/evolution-to-acquire-galaxy-gaming-in-85m-deal
https://www.gamblinginsider.com/news/26066/betmgm-launches-mobile-sports-betting-app-across-washington-dc
https://www.gamblinginsider.com/news/26057/sky-bet-partners-with-york-racecourse-for-charity-event
https://www.gamblinginsider.com/news/26002/flutter-releases-euro-2024-betting-insights-ahead-of-spain-vs-england-final
https://www.gamblinginsider.com/news/25942/draftkings-fined-100000-in-new-jersey-for-inaccurate-financial-reporting
https://www.gamblinginsider.com/news/25935/entain-appoints-helen-ashton-as-non-executive-director
https://www.gamblinginsider.com/news/25871/entains-gala-bingo-collaborates-with-itv-on-the-chase-place
https://www.gamblinginsider.com/news/25844/betmgm-enters-new-collaboration-with-tottenham-hotspur
https://www.gamblinginsider.com/news/25825/entain-data-uk-bettors-show-low-confidence-in-england-for-euro-2024
https://www.gamblinginsider.com/news/25821/betmgm-and-newcastle-united-extend-partnership
https://www.gamblinginsider.com/news/25780/wolves-secures-multi-year-partnership-with-betmgm-as-european-betting-partner
https://www.gamblinginsider.com/news/25688/betmgm-announces-partnership-with-brian-christopher-slots
https://www.gamblinginsider.com/news/25682/flutter-appoints-mark-shaw-as-director-of-global-payments-strategy
https://www.gamblinginsider.com/news/25664/customer-could-land-2m-prize-in-betmgms-golden-goals-game-with-3-1-portugal-win
https://www.gamblinginsider.com/news/25655/hub88-to-launch-evolutions-balloon-race-live-slot
https://www.gamblinginsider.com/news/25653/vamos-quickspin-partners-with-entain-to-expand-into-spanish-markets
https://www.gamblinginsider.com/news/25603/ladbrokes-launches-bring-your-wave-ad-campaign
https://www.gamblinginsider.com/news/25586/sky-bet-to-cover-costs-for-scotland-fans-bagpipes-at-euro-2024
https://www.gamblinginsider.com/news/25578/entain-potentially-facing-further-100m-litigation-claim-related-to-turkish-operations
https://www.gamblinginsider.com/news/25574/laura-woods-named-as-latest-betmgm-uk-brand-ambassador
https://www.gamblinginsider.com/news/25557/relax-gaming-launches-in-pennsylvania-with-betmgm
https://www.gamblinginsider.com/news/25436/flutter-appoints-rob-coldrake-as-cfo-completes-primary-listing-shift-to-new-york
https://www.gamblinginsider.com/news/25409/flutter-foundation-arrives-in-spain-to-promote-inclusion-and-wellbeing
https://www.gamblinginsider.com/news/25394/sccg-research-the-mobile-gambling-revolution-innovation-and-its-discontents
https://www.gamblinginsider.com/news/25378/administrative-court-of-appeal-reduces-sanction-against-kindred-subsidiary
https://www.gamblinginsider.com/news/25350/associated-press-announces-betmgm-as-official-odds-provider
https://www.gamblinginsider.com/news/25317/dc-office-of-lottery-gaming-reports-first-month-performance-from-fanduel
https://www.gamblinginsider.com/news/25303/uk-fans-can-now-bet-on-oktagon-mma-with-sky-bet
https://www.gamblinginsider.com/news/25299/betmgm-and-playags-launch-exclusive-slot-game-in-michigan
https://www.gamblinginsider.com/news/25294/entain-concludes-strategic-review-just-crystalbet-up-for-sale
https://www.gamblinginsider.com/news/25232/exclusive-fanduel-reveals-live-dealer-experience-with-rob-gronkowski
https://www.gamblinginsider.com/news/25215/flutter-q1-revenue-hits-34bn-net-loss-increases-59
https://www.gamblinginsider.com/news/25205/fun88-india-launches-fun88-x-evolution-in-collaboration-with-evolution
https://www.gamblinginsider.com/news/25108/draftkings-q1-revenue-up-53-operations-remain-at-a-loss
https://www.gamblinginsider.com/news/25090/flutter-shareholders-back-move-of-primary-listing-from-london-to-new-york
https://www.gamblinginsider.com/news/25082/sky-bet-and-the-british-heart-foundation-launch-every-minute-matters-campaign
https://www.gamblinginsider.com/news/25078/mgm-resorts-introduces-betmgm-to-dutch-market
https://www.gamblinginsider.com/news/25067/lottomatica-q1-revenue-up-4-with-double-digit-online-growth
https://www.gamblinginsider.com/news/25044/livespins-partners-with-nolimit-city-following-evolution-acquisition
https://www.gamblinginsider.com/news/25035/kindred-group-votes-to-keep-eight-current-board-members
https://www.gamblinginsider.com/news/24989/evolution-q1-results-show-growth-in-all-geographical-regions
https://www.gamblinginsider.com/news/24980/kindred-group-q1-revenue-stagnates-while-quarterly-profits-grow
https://www.gamblinginsider.com/news/24955/draftkings-appoints-lori-kalani-as-chief-responsible-gaming-officer
https://www.gamblinginsider.com/news/24947/kindreds-share-of-revenue-from-high-risk-players-shows-slight-increase
https://www.gamblinginsider.com/news/24924/playn-go-partners-with-betmgm-in-pennsylvania
